input_id,hash40,piece,source,mult,nV,nL_norm,nL_sem,nRaw,delta,a,b_counted,b_spin,b_opaque,b_collapsed,c1,c2v,c2l,c2div,dV,dL,dV_om,nL_spawn_sem,delta_spawn,ood,c3,missing,ok
65194,1f92a0166589a391,Z,1,1,17,17,17,17,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,1
65195,3a1ffa0df0025071,T,0,1,67,37,37,37,30,30,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,1
65196,3a1ffa0df0025071,Z,1,1,19,17,17,17,2,2,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,1
65197,dd6b9fd275391e25,T,0,1,61,34,34,34,27,27,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,1
65198,dd6b9fd275391e25,I,1,1,17,17,17,17,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,1
65199,faf4d6e7aad3d341,L,0,5,36,34,34,34,2,2,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,1
65200,faf4d6e7aad3d341,T,1,5,62,34,34,34,28,28,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,1
65201,5f68185df658381a,J,1,12,35,34,34,34,1,1,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,1
65202,ba7370bba3ac11f1,I,0,1,18,17,17,17,1,1,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,1
65203,ba7370bba3ac11f1,S,1,1,17,17,17,17,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,1
65204,fa13ed095a395fe9,T,0,1,61,34,34,34,27,27,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,1
65205,fa13ed095a395fe9,Z,1,1,17,17,17,17,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,1
65206,ad088fb840f4b653,T,0,2,68,37,37,37,31,31,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,1
65207,ad088fb840f4b653,I,1,2,18,17,17,17,1,1,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,1
65208,a723b0f7f8e86653,L,0,1,36,34,34,34,2,2,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,1
65209,a723b0f7f8e86653,T,1,1,69,37,37,37,32,32,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,1
65210,a5e39443a7a33f1d,L,0,7,36,34,34,34,2,2,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,1
65211,a5e39443a7a33f1d,T,1,7,72,40,40,40,32,32,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,1
65212,27f13f84b54eb060,L,0,4,34,34,34,34,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,1
65213,8eec13e54c434bd1,I,0,1,18,17,17,17,1,1,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,1
65214,8eec13e54c434bd1,Z,1,1,19,17,17,17,2,2,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,1
65215,2492d9fef6d2ad63,I,0,1,18,17,17,17,1,1,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,1
65216,2492d9fef6d2ad63,S,1,1,19,17,17,17,2,2,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,1
65217,fd1eb85db66e1281,I,0,1,20,17,17,17,3,3,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,1
65218,fd1eb85db66e1281,S,1,1,21,17,17,17,4,4,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,1
65219,0486404224de7940,I,0,1,17,17,17,17,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,1
65220,0486404224de7940,S,1,1,17,17,17,17,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,1
65221,0b4dc8d16a94a459,T,0,2,62,34,34,34,28,28,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,1
65222,0b4dc8d16a94a459,I,1,2,17,17,17,17,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,1
65223,be5ac70471acac31,I,0,1,18,17,17,17,1,1,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,1
65224,be5ac70471acac31,Z,1,1,19,17,17,17,2,2,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,1
65225,60c9acac8539d871,I,0,1,17,17,17,17,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,1
65226,60c9acac8539d871,S,1,1,17,17,17,17,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,1
65227,c9398f0ffc9cd6be,T,0,2,73,40,40,40,33,33,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,1
65228,c9398f0ffc9cd6be,I,1,2,18,17,17,17,1,1,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,1
65229,ea2cd333013734e5,L,0,2,35,34,34,34,1,1,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,1
65230,ea2cd333013734e5,I,1,2,18,17,17,17,1,1,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,1
65231,c0ee23baa35e1d4d,L,0,2,36,34,34,34,2,2,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,1
65232,c0ee23baa35e1d4d,I,1,2,18,17,17,17,1,1,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,1
65233,5915065666124e1a,L,0,7,34,34,34,34,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,1
65234,3bdaa8cd704326e8,I,0,1,20,18,18,18,2,2,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,1
65235,3bdaa8cd704326e8,Z,1,1,21,17,17,17,4,4,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,1
65236,d6f68eee32a6f469,T,0,2,63,34,34,34,29,29,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,1
65237,d6f68eee32a6f469,I,1,2,17,17,17,17,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,1
65238,a2c865368030f999,L,0,5,35,34,34,34,1,1,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,1
65239,3eef0dc11a1d60e1,T,0,2,66,37,37,37,29,29,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,1
65240,3eef0dc11a1d60e1,Z,1,2,17,17,17,17,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,1
65241,dfd6e4a4a57f1081,T,0,2,69,37,37,37,32,32,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,1
65242,dfd6e4a4a57f1081,I,1,2,17,17,17,17,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,1
65243,907d41137b5ccc18,L,0,2,34,34,34,34,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,1
65244,907d41137b5ccc18,Z,1,2,17,17,17,17,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,1
65245,673e919b1d83b480,L,0,2,34,34,34,34,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,1
65246,673e919b1d83b480,Z,1,2,17,17,17,17,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,1
65247,4c62eb30a0821f0b,L,0,12,35,34,34,34,1,1,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,1
65248,b20ae798702c78e4,J,1,7,34,34,34,34,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,1
65249,c6a2dac8507335f1,T,0,1,68,37,37,37,31,31,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,1
65250,c6a2dac8507335f1,S,1,1,18,17,17,17,1,1,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,1
65251,53521d25fddb671d,L,0,7,34,34,34,34,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,1
65252,53521d25fddb671d,T,1,7,62,34,34,34,28,28,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,1
65253,1f2f61da0618e7cb,L,0,11,35,34,34,34,1,1,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,1
65254,3770dc96848f86c1,T,0,1,69,38,38,38,31,31,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,1
65255,3770dc96848f86c1,Z,1,1,19,17,17,17,2,2,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,1
65256,8a2836c1989ae71d,L,0,7,37,34,34,34,3,3,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,1
65257,8a2836c1989ae71d,T,1,7,71,40,40,40,31,31,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,1
65258,c317daa0c85cea3b,T,0,2,64,34,34,34,30,30,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,1
65259,c317daa0c85cea3b,I,1,2,17,17,17,17,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,1
65260,bcfcd1a37335b1b1,T,0,1,63,34,34,34,29,29,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,1
65261,bcfcd1a37335b1b1,Z,1,1,17,17,17,17,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,1
65262,7815be37e047dd7f,L,0,5,38,34,34,34,4,4,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,1
65263,7815be37e047dd7f,T,1,5,74,41,41,41,33,33,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,1
65264,d0bca1cfebf32d9d,T,0,2,67,37,37,37,30,30,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,1
65265,d0bca1cfebf32d9d,Z,1,2,17,17,17,17,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,1
65266,fa5defe4ed11e8a4,L,0,2,34,34,34,34,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,1
65267,fa5defe4ed11e8a4,Z,1,2,17,17,17,17,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,1
65268,9915ffe1f2ca154c,L,0,2,34,34,34,34,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,1
65269,9915ffe1f2ca154c,Z,1,2,17,17,17,17,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,1
65270,b9e4373293e5384b,J,1,12,35,34,34,34,1,1,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,1
65271,74aa753f1c40b471,T,0,2,62,34,34,34,28,28,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,1
65272,74aa753f1c40b471,I,1,2,17,17,17,17,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,1
65273,5c6893e622e17ee0,L,0,6,35,34,34,34,1,1,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,1
65274,c0d6d0a4a75a9d81,T,0,2,69,38,38,38,31,31,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,1
65275,c0d6d0a4a75a9d81,I,1,2,18,17,17,17,1,1,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,1
65276,ee07c933f0422571,L,0,1,36,34,34,34,2,2,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,1
65277,ee07c933f0422571,T,1,1,69,37,37,37,32,32,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,1
65278,06f95789cc5eab47,L,0,4,34,34,34,34,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,1
65279,06f95789cc5eab47,T,1,4,62,34,34,34,28,28,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,1
65280,e79fb60acbb0c574,L,0,6,34,34,34,34,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,1
65281,2b67e958d94b8671,L,0,1,37,34,34,34,3,3,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,1
65282,2b67e958d94b8671,T,1,1,68,37,37,37,31,31,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,1
65283,1febbcc98623aa4b,L,0,4,34,34,34,34,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,1
65284,cea4bf1045245d5d,T,0,3,68,38,38,38,30,30,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,1
65285,cea4bf1045245d5d,I,1,3,17,17,17,17,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,1
65286,9f96ffc4b3963864,L,0,3,35,34,34,34,1,1,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,1
65287,9f96ffc4b3963864,I,1,3,17,17,17,17,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,1
65288,5367f8a33efb624c,L,0,3,35,34,34,34,1,1,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,1
65289,5367f8a33efb624c,I,1,3,17,17,17,17,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,1
65290,5252c33d8ad20fdd,T,0,3,68,37,37,37,31,31,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,1
65291,5252c33d8ad20fdd,I,1,3,17,17,17,17,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,1
65292,5bc4875175eed5fd,T,0,3,74,41,41,41,33,33,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,1
65293,5bc4875175eed5fd,I,1,3,18,17,17,17,1,1,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,1
65294,081d18fecb8b4084,L,0,3,38,34,34,34,4,4,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,1
65295,081d18fecb8b4084,I,1,3,18,17,17,17,1,1,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,1
65296,c8f4f7d2302f1fe4,L,0,3,34,34,34,34,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,1
65297,c8f4f7d2302f1fe4,I,1,3,17,17,17,17,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,1
65298,f655e5883322d75f,T,0,2,61,34,34,34,27,27,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,1
65299,f655e5883322d75f,I,1,2,17,17,17,17,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,1
65300,c6cd23eebcc4199a,L,0,12,35,34,34,34,1,1,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,1
65301,4974876904574a2b,O,1,9,9,9,9,9,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,1
65302,26f96439dfbc3e6c,L,0,3,38,34,34,34,4,4,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,1
65303,26f96439dfbc3e6c,I,1,3,18,17,17,17,1,1,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,1
65304,3ac5ae9f1017d7cb,L,0,8,35,34,34,34,1,1,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,1
65305,d71fe3ff5d7aa7cc,T,0,1,71,39,39,39,32,32,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,1
65306,d71fe3ff5d7aa7cc,S,1,1,19,17,17,17,2,2,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,1
65307,0ac4b658b75ae717,O,0,4,9,9,9,9,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,1
65308,0ac4b658b75ae717,L,1,4,35,34,34,34,1,1,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,1
65309,f3a9d392116e2cac,T,0,2,71,38,38,38,33,33,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,1
65310,f3a9d392116e2cac,I,1,2,18,17,17,17,1,1,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,1
65311,c02233279a7e5e4c,L,0,3,34,34,34,34,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,1
65312,c02233279a7e5e4c,I,1,3,17,17,17,17,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,1
65313,042332fbf92668cb,O,0,4,9,9,9,9,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,1
65314,042332fbf92668cb,Z,1,4,18,17,17,17,1,1,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,1
65315,1c82464a1b14c2e0,L,0,5,35,34,34,34,1,1,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,1
65316,d49b1fcb70c49e59,L,1,28,35,34,34,34,1,1,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,1
65317,32bd9ec2494b0da1,T,0,2,62,34,34,34,28,28,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,1
65318,32bd9ec2494b0da1,I,1,2,17,17,17,17,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,1
65319,a5126cee9c48cc45,O,0,4,9,9,9,9,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,1
65320,a5126cee9c48cc45,Z,1,4,18,17,17,17,1,1,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,1
65321,15486b586322a13b,O,0,4,9,9,9,9,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,1
65322,15486b586322a13b,Z,1,4,17,17,17,17,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,1
65323,b12dd64b09d075b1,T,0,2,63,34,34,34,29,29,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,1
65324,b12dd64b09d075b1,I,1,2,17,17,17,17,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,1
65325,502ef34850023acb,O,0,7,9,9,9,9,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,1
65326,502ef34850023acb,L,1,7,34,34,34,34,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,1
65327,dcda43de6642a3d1,T,0,2,61,35,35,35,26,26,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,1
65328,dcda43de6642a3d1,I,1,2,17,17,17,17,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,1
65329,0b3a970646423390,L,0,3,35,34,34,34,1,1,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,1
65330,0b3a970646423390,I,1,3,17,17,17,17,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,1
65331,f87056dc9a4d2d06,L,0,2,35,34,34,34,1,1,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,1
65332,f87056dc9a4d2d06,I,1,2,17,17,17,17,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,1
65333,a6933280111423cb,O,0,7,9,9,9,9,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,1
65334,a6933280111423cb,L,1,7,34,34,34,34,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,1
65335,b042a281ba94fef3,O,0,7,10,9,9,9,1,1,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,1
65336,b042a281ba94fef3,L,1,7,38,34,34,34,4,4,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,1
65337,af7301545e9f7e9d,T,0,1,69,38,38,38,31,31,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,1
65338,af7301545e9f7e9d,S,1,1,19,17,17,17,2,2,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,1
65339,b4ec0c601b065cd9,L,0,6,34,34,34,34,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,1
65340,dec0e3f57ad326b9,T,0,1,62,34,34,34,28,28,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,1
65341,dec0e3f57ad326b9,I,1,1,17,17,17,17,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,1
65342,81b82b9a506b0058,O,0,4,9,9,9,9,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,1
65343,81b82b9a506b0058,Z,1,4,17,17,17,17,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,1
65344,d5162080cf885fcb,L,0,6,34,34,34,34,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,1
65345,cb6b3354d24ca60f,T,0,1,75,41,41,41,34,34,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,1
65346,cb6b3354d24ca60f,Z,1,1,21,17,17,17,4,4,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,1
65347,f00424b396b5e971,T,0,1,62,35,35,35,27,27,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,1
65348,f00424b396b5e971,Z,1,1,18,17,17,17,1,1,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,1
65349,e132db52e264aa4b,O,0,6,10,9,9,9,1,1,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,1
65350,e132db52e264aa4b,L,1,6,37,34,34,34,3,3,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,1
65351,a1d69c659f239e29,T,0,1,63,34,34,34,29,29,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,1
65352,a1d69c659f239e29,I,1,1,17,17,17,17,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,1
65353,d6cf27e2e213ebf1,T,0,2,70,37,37,37,33,33,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,1
65354,d6cf27e2e213ebf1,I,1,2,18,17,17,17,1,1,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,1
65355,6dc201cf112f015d,T,0,3,68,38,38,38,30,30,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,1
65356,6dc201cf112f015d,I,1,3,18,17,17,17,1,1,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,1
65357,cdfc268ae040c364,L,0,3,36,34,34,34,2,2,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,1
65358,cdfc268ae040c364,I,1,3,18,17,17,17,1,1,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,1
65359,e49ea78607177459,L,0,2,35,34,34,34,1,1,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,1
65360,e49ea78607177459,T,1,2,61,34,34,34,27,27,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,1
65361,98087a110a2b8f5a,O,0,2,9,9,9,9,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,1
65362,98087a110a2b8f5a,I,1,2,17,17,17,17,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,1
65363,bd5e5f4b57ce717b,O,0,6,9,9,9,9,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,1
65364,bd5e5f4b57ce717b,L,1,6,39,34,34,34,5,5,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,1
65365,89023641035bfbb4,J,1,21,35,34,34,34,1,1,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,1
65366,d014186767a93393,T,0,2,74,40,40,40,34,34,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,1
65367,d014186767a93393,I,1,2,19,17,17,17,2,2,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,1
65368,4495593683a445cc,L,0,3,36,34,34,34,2,2,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,1
65369,4495593683a445cc,I,1,3,18,17,17,17,1,1,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,1
65370,9d6f626c90824efb,O,0,4,9,9,9,9,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,1
65371,9d6f626c90824efb,Z,1,4,18,17,17,17,1,1,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,1
65372,1916eb41e4e3e199,L,0,4,34,34,34,34,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,1
65373,0c73f3598c71d9cf,L,0,6,35,34,34,34,1,1,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,1
65374,0c73f3598c71d9cf,T,1,6,73,40,40,40,33,33,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,1
65375,f93626390b121e8b,L,0,4,34,34,34,34,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,1
65376,05d1ae94b7ce8cb1,T,0,1,61,34,34,34,27,27,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,1
65377,05d1ae94b7ce8cb1,I,1,1,17,17,17,17,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,1
65378,8cb4b7d40b66dab1,T,0,1,67,37,37,37,30,30,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,1
65379,8cb4b7d40b66dab1,I,1,1,18,17,17,17,1,1,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,1
65380,561d0d36c23b99e9,L,0,1,34,34,34,34,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,1
65381,561d0d36c23b99e9,T,1,1,62,34,34,34,28,28,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,1
65382,5e6c5300f1b32b64,O,0,3,9,9,9,9,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,1
65383,5e6c5300f1b32b64,Z,1,3,17,17,17,17,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,1
65384,6a7badaf585e3f8b,O,0,4,10,9,9,9,1,1,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,1
65385,6a7badaf585e3f8b,Z,1,4,19,17,17,17,2,2,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,1
65386,b9181fd0169b95cb,L,1,15,35,34,34,34,1,1,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,1
65387,e924bf085f862245,T,0,1,61,34,34,34,27,27,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,1
65388,e924bf085f862245,S,1,1,17,17,17,17,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,1
65389,1c9ee225f764b875,T,0,1,62,34,34,34,28,28,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,1
65390,1c9ee225f764b875,Z,1,1,17,17,17,17,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,1
65391,a55d597680e1e7ea,O,0,2,9,9,9,9,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,1
65392,a55d597680e1e7ea,I,1,2,17,17,17,17,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,1
65393,d8f0cb1857997cda,L,0,5,34,34,34,34,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,1
65394,ce556cc0767741d3,T,0,2,77,40,40,40,37,37,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,1
65395,ce556cc0767741d3,I,1,2,19,17,17,17,2,2,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,1
65396,7c7a9640d027503c,O,0,3,9,9,9,9,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,1
65397,7c7a9640d027503c,I,1,3,17,17,17,17,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,1
