input_id,hash40,piece,source,nCV,nCL,deltaC,a_t,b_t,c1_t_V,c1_t_L,dVt,dLt,ood,ok
349,072713bcfb78a4e3,I,1,17,17,0,0,0,0,0,0,0,0,1
350,dc478bda4120be11,S,0,17,17,0,0,0,0,0,0,0,0,1
351,dc478bda4120be11,T,1,34,34,0,0,0,0,0,0,0,0,1
352,19e4b8ecb7caf0e8,L,0,34,34,0,0,0,0,0,0,0,0,1
353,19e4b8ecb7caf0e8,T,1,34,34,0,0,0,0,0,0,0,0,1
354,ac349e09c811876d,L,1,34,34,0,0,0,0,0,0,0,0,1
355,ba3657117e53c963,Z,0,17,17,0,0,0,0,0,0,0,0,1
356,ba3657117e53c963,J,1,34,34,0,0,0,0,0,0,0,0,1
357,6d0fd18961d578a3,Z,0,17,17,0,0,0,0,0,0,0,0,1
358,6d0fd18961d578a3,J,1,34,34,0,0,0,0,0,0,0,0,1
359,625ef1642ba233b3,O,0,9,9,0,0,0,0,0,0,0,0,1
360,625ef1642ba233b3,I,1,18,17,1,1,0,0,0,0,0,0,1
361,915d1accfa118c41,T,0,35,35,0,0,0,0,0,0,0,0,1
362,915d1accfa118c41,I,1,17,17,0,0,0,0,0,0,0,0,1
363,7eaef05f821734a3,S,0,17,17,0,0,0,0,0,0,0,0,1
364,7eaef05f821734a3,T,1,34,34,0,0,0,0,0,0,0,0,1
365,ccee00e2f7aff283,S,0,17,17,0,0,0,0,0,0,0,0,1
366,ccee00e2f7aff283,T,1,34,34,0,0,0,0,0,0,0,0,1
367,bd6fa786f4d41f03,L,0,34,34,0,0,0,0,0,0,0,0,1
368,bd6fa786f4d41f03,T,1,34,34,0,0,0,0,0,0,0,0,1
369,a910ffd26258ede3,Z,0,17,17,0,0,0,0,0,0,0,0,1
370,a910ffd26258ede3,J,1,34,34,0,0,0,0,0,0,0,0,1
371,3a5e92fb260fd033,Z,0,17,17,0,0,0,0,0,0,0,0,1
372,3a5e92fb260fd033,J,1,34,34,0,0,0,0,0,0,0,0,1
373,45e1fc8da9b6f143,O,0,9,9,0,0,0,0,0,0,0,0,1
374,45e1fc8da9b6f143,I,1,18,17,1,1,0,0,0,0,0,0,1
375,69f02f06634f3739,O,0,9,9,0,0,0,0,0,0,0,0,1
376,69f02f06634f3739,I,1,17,17,0,0,0,0,0,0,0,0,1
377,d626d00ca3873a91,T,0,34,34,0,0,0,0,0,0,0,0,1
378,d626d00ca3873a91,I,1,17,17,0,0,0,0,0,0,0,0,1
379,eea38a46a3ee4233,T,0,34,34,0,0,0,0,0,0,0,0,1
380,eea38a46a3ee4233,I,1,17,17,0,0,0,0,0,0,0,0,1
381,00a745e99552a443,S,0,17,17,0,0,0,0,0,0,0,0,1
382,00a745e99552a443,T,1,34,34,0,0,0,0,0,0,0,0,1
383,3849eb633bcf3044,L,0,34,34,0,0,0,0,0,0,0,0,1
384,3849eb633bcf3044,T,1,34,34,0,0,0,0,0,0,0,0,1
385,754e642cef2c277f,S,1,17,17,0,0,0,0,0,0,0,0,1
386,78738a10aaab87d3,Z,0,17,17,0,0,0,0,0,0,0,0,1
387,78738a10aaab87d3,J,1,34,34,0,0,0,0,0,0,0,0,1
388,4471c93736217563,Z,0,17,17,0,0,0,0,0,0,0,0,1
389,4471c93736217563,J,1,34,34,0,0,0,0,0,0,0,0,1
390,ca8238a3ee4d5fbf,O,0,9,9,0,0,0,0,0,0,0,0,1
391,ca8238a3ee4d5fbf,I,1,17,17,0,0,0,0,0,0,0,0,1
392,a0a1bd9cb675496b,O,0,9,9,0,0,0,0,0,0,0,0,1
393,a0a1bd9cb675496b,I,1,18,17,1,1,0,0,0,0,0,0,1
394,8237877a22e7fa91,T,0,34,34,0,0,0,0,0,0,0,0,1
395,8237877a22e7fa91,I,1,17,17,0,0,0,0,0,0,0,0,1
396,993a227c707f81cd,S,0,17,17,0,0,0,0,0,0,0,0,1
397,993a227c707f81cd,T,1,35,34,1,1,0,0,0,0,0,0,1
398,a51a5c1372938bcd,L,0,34,34,0,0,0,0,0,0,0,0,1
399,a51a5c1372938bcd,T,1,35,34,1,1,0,0,0,0,0,0,1
400,a786a84b1bfc88fb,S,1,17,17,0,0,0,0,0,0,0,0,1
401,84a88d36de7e9363,Z,0,17,17,0,0,0,0,0,0,0,0,1
402,84a88d36de7e9363,J,1,34,34,0,0,0,0,0,0,0,0,1
403,3ad851f7f75b6623,O,0,9,9,0,0,0,0,0,0,0,0,1
404,3ad851f7f75b6623,I,1,17,17,0,0,0,0,0,0,0,0,1
405,719ddf6f512a1cf5,O,0,9,9,0,0,0,0,0,0,0,0,1
406,719ddf6f512a1cf5,I,1,18,17,1,1,0,0,0,0,0,0,1
407,050fed2daa84b50b,T,0,34,34,0,0,0,0,0,0,0,0,1
408,050fed2daa84b50b,I,1,17,17,0,0,0,0,0,0,0,0,1
409,7f320ae17efd8baf,T,0,34,34,0,0,0,0,0,0,0,0,1
410,7f320ae17efd8baf,I,1,17,17,0,0,0,0,0,0,0,0,1
411,6b2039ac46722889,S,0,17,17,0,0,0,0,0,0,0,0,1
412,6b2039ac46722889,T,1,34,34,0,0,0,0,0,0,0,0,1
413,ab397b848c210a0c,S,0,17,17,0,0,0,0,0,0,0,0,1
414,ab397b848c210a0c,T,1,34,34,0,0,0,0,0,0,0,0,1
415,51a083a9e8e90289,L,0,34,34,0,0,0,0,0,0,0,0,1
416,51a083a9e8e90289,T,1,34,34,0,0,0,0,0,0,0,0,1
417,757a018f7ea30aad,L,1,35,34,1,1,0,0,0,0,0,0,1
418,f654ff3803e919e3,O,0,9,9,0,0,0,0,0,0,0,0,1
419,f654ff3803e919e3,I,1,17,17,0,0,0,0,0,0,0,0,1
420,ad960b08e1e80dfd,O,0,9,9,0,0,0,0,0,0,0,0,1
421,ad960b08e1e80dfd,I,1,17,17,0,0,0,0,0,0,0,0,1
422,3d1732c9c50d7103,T,0,34,34,0,0,0,0,0,0,0,0,1
423,3d1732c9c50d7103,I,1,17,17,0,0,0,0,0,0,0,0,1
424,17020d5c4507b27d,S,0,17,17,0,0,0,0,0,0,0,0,1
425,17020d5c4507b27d,T,1,35,34,1,1,0,0,0,0,0,0,1
426,dc5bd66d289ccf3b,L,0,34,34,0,0,0,0,0,0,0,0,1
427,dc5bd66d289ccf3b,S,1,17,17,0,0,0,0,0,0,0,0,1
428,75a467dddce0e72b,O,0,9,9,0,0,0,0,0,0,0,0,1
429,75a467dddce0e72b,I,1,18,17,1,1,0,0,0,0,0,0,1
430,5d944b05b5b71191,T,0,37,37,0,0,0,0,0,0,0,0,1
431,5d944b05b5b71191,I,1,18,17,1,1,0,0,0,0,0,0,1
432,faeb53e6743819bb,T,0,34,34,0,0,0,0,0,0,0,0,1
433,faeb53e6743819bb,I,1,17,17,0,0,0,0,0,0,0,0,1
434,7c454f77596cc509,S,0,17,17,0,0,0,0,0,0,0,0,1
435,7c454f77596cc509,T,1,37,37,0,0,0,0,0,0,0,0,1
436,2a730d052c07700c,L,0,34,34,0,0,0,0,0,0,0,0,1
437,2a730d052c07700c,T,1,34,34,0,0,0,0,0,0,0,0,1
438,57d382db36a71e3b,S,1,17,17,0,0,0,0,0,0,0,0,1
439,8ed4764726813e33,O,0,9,9,0,0,0,0,0,0,0,0,1
440,8ed4764726813e33,I,1,18,17,1,1,0,0,0,0,0,0,1
441,042803d60bc319d7,Z,0,17,17,0,0,0,0,0,0,0,0,1
442,042803d60bc319d7,O,1,9,9,0,0,0,0,0,0,0,0,1
443,ba440deee810e1f1,T,0,35,35,0,0,0,0,0,0,0,0,1
444,ba440deee810e1f1,I,1,18,17,1,1,0,0,0,0,0,0,1
445,f88a2bf93dd5f51f,S,0,17,17,0,0,0,0,0,0,0,0,1
446,f88a2bf93dd5f51f,T,1,35,34,1,1,0,0,0,0,0,0,1
447,d5f078ac2247ef66,L,0,34,34,0,0,0,0,0,0,0,0,1
448,d5f078ac2247ef66,S,1,17,17,0,0,0,0,0,0,0,0,1
449,b938aa3600fb9d5e,S,1,17,17,0,0,0,0,0,0,0,0,1
450,2fe752fb0c94131f,Z,0,17,17,0,0,0,0,0,0,0,0,1
451,2fe752fb0c94131f,O,1,9,9,0,0,0,0,0,0,0,0,1
452,2fe752fb0c94131f,O,0,9,9,0,0,0,0,0,0,0,0,1
453,2fe752fb0c94131f,Z,1,17,17,0,0,0,0,0,0,0,0,1
454,6efb8959854bfb94,T,0,34,34,0,0,0,0,0,0,0,0,1
455,6efb8959854bfb94,I,1,17,17,0,0,0,0,0,0,0,0,1
456,1d97c35cf232b2b3,T,0,35,35,0,0,0,0,0,0,0,0,1
457,1d97c35cf232b2b3,I,1,18,17,1,1,0,0,0,0,0,0,1
458,ecf77dc53e4d5eff,S,0,17,17,0,0,0,0,0,0,0,0,1
459,ecf77dc53e4d5eff,T,1,34,34,0,0,0,0,0,0,0,0,1
460,f4f173a6db1f1777,S,0,17,17,0,0,0,0,0,0,0,0,1
461,f4f173a6db1f1777,T,1,34,34,0,0,0,0,0,0,0,0,1
462,3081c35ea290d87d,L,0,34,34,0,0,0,0,0,0,0,0,1
463,3081c35ea290d87d,T,1,35,34,1,1,0,0,0,0,0,0,1
464,e4dfac0739a63786,S,1,17,17,0,0,0,0,0,0,0,0,1
465,042803d60bc319d7,O,0,9,9,0,0,0,0,0,0,0,0,1
466,042803d60bc319d7,Z,1,17,17,0,0,0,0,0,0,0,0,1
467,afc0d9f84f3da46b,O,0,9,9,0,0,0,0,0,0,0,0,1
468,afc0d9f84f3da46b,I,1,18,17,1,1,0,0,0,0,0,0,1
469,cb263a9e76278b3d,T,0,34,34,0,0,0,0,0,0,0,0,1
470,cb263a9e76278b3d,I,1,17,17,0,0,0,0,0,0,0,0,1
471,48ef8b6009571509,T,0,34,34,0,0,0,0,0,0,0,0,1
472,48ef8b6009571509,I,1,17,17,0,0,0,0,0,0,0,0,1
473,ff9afd500f3c3bef,S,0,17,17,0,0,0,0,0,0,0,0,1
474,ff9afd500f3c3bef,T,1,35,34,1,1,0,0,0,0,0,0,1
475,7d69dab3797095af,L,0,34,34,0,0,0,0,0,0,0,0,1
476,7d69dab3797095af,T,1,35,34,1,1,0,0,0,0,0,0,1
477,34c39e26c6a1cfa6,L,1,34,34,0,0,0,0,0,0,0,0,1
478,3bdd757f1fd42c8d,O,0,9,9,0,0,0,0,0,0,0,0,1
479,3bdd757f1fd42c8d,I,1,17,17,0,0,0,0,0,0,0,0,1
480,61d9417d6499c58b,T,0,34,34,0,0,0,0,0,0,0,0,1
481,61d9417d6499c58b,I,1,17,17,0,0,0,0,0,0,0,0,1
482,5406ad9cfdce3902,S,0,17,17,0,0,0,0,0,0,0,0,1
483,5406ad9cfdce3902,T,1,34,34,0,0,0,0,0,0,0,0,1
484,2e659f0515c01d75,L,0,34,34,0,0,0,0,0,0,0,0,1
485,2e659f0515c01d75,T,1,35,34,1,1,0,0,0,0,0,0,1
486,41ba4d7ab4300ac3,Z,0,17,17,0,0,0,0,0,0,0,0,1
487,41ba4d7ab4300ac3,O,1,9,9,0,0,0,0,0,0,0,0,1
488,41ba4d7ab4300ac3,O,0,9,9,0,0,0,0,0,0,0,0,1
489,41ba4d7ab4300ac3,Z,1,17,17,0,0,0,0,0,0,0,0,1
490,faef38110db2452b,T,0,34,34,0,0,0,0,0,0,0,0,1
491,faef38110db2452b,I,1,17,17,0,0,0,0,0,0,0,0,1
492,a42544ae8409212b,T,0,34,34,0,0,0,0,0,0,0,0,1
493,a42544ae8409212b,I,1,17,17,0,0,0,0,0,0,0,0,1
494,a8ab94306afb14cc,S,0,17,17,0,0,0,0,0,0,0,0,1
495,a8ab94306afb14cc,T,1,34,34,0,0,0,0,0,0,0,0,1
496,1b43e43dd19c4b3d,S,0,17,17,0,0,0,0,0,0,0,0,1
497,1b43e43dd19c4b3d,T,1,35,34,1,1,0,0,0,0,0,0,1
498,0be2f52b481d40fb,L,0,34,34,0,0,0,0,0,0,0,0,1
499,0be2f52b481d40fb,S,1,17,17,0,0,0,0,0,0,0,0,1
500,2f1ae1b8647b31e3,L,1,34,34,0,0,0,0,0,0,0,0,1
501,f755dfc0bb81c92f,O,0,9,9,0,0,0,0,0,0,0,0,1
502,f755dfc0bb81c92f,I,1,18,17,1,1,0,0,0,0,0,0,1
503,742a49138b483c39,O,0,9,9,0,0,0,0,0,0,0,0,1
504,742a49138b483c39,I,1,17,17,0,0,0,0,0,0,0,0,1
505,ab72daf590d94741,T,0,34,34,0,0,0,0,0,0,0,0,1
506,ab72daf590d94741,I,1,17,17,0,0,0,0,0,0,0,0,1
507,78016d325e3877da,S,0,17,17,0,0,0,0,0,0,0,0,1
508,78016d325e3877da,T,1,34,34,0,0,0,0,0,0,0,0,1
509,2a23c823892b84b5,L,0,34,34,0,0,0,0,0,0,0,0,1
510,2a23c823892b84b5,T,1,35,34,1,1,0,0,0,0,0,0,1
511,5487f631c508aeff,S,1,17,17,0,0,0,0,0,0,0,0,1
512,8922e9b78bbb25bf,O,0,9,9,0,0,0,0,0,0,0,0,1
513,8922e9b78bbb25bf,I,1,17,17,0,0,0,0,0,0,0,0,1
514,fa5ed91cbbe1a36b,O,0,9,9,0,0,0,0,0,0,0,0,1
515,fa5ed91cbbe1a36b,I,1,18,17,1,1,0,0,0,0,0,0,1
516,863d3263ede3621b,T,0,34,34,0,0,0,0,0,0,0,0,1
517,863d3263ede3621b,I,1,17,17,0,0,0,0,0,0,0,0,1
518,f36a8b996ef6ebb3,T,0,34,34,0,0,0,0,0,0,0,0,1
519,f36a8b996ef6ebb3,I,1,17,17,0,0,0,0,0,0,0,0,1
520,43b379fa84c791fb,S,0,17,17,0,0,0,0,0,0,0,0,1
521,43b379fa84c791fb,T,1,34,34,0,0,0,0,0,0,0,0,1
522,eb4101ff8431d09b,L,0,34,34,0,0,0,0,0,0,0,0,1
523,eb4101ff8431d09b,T,1,34,34,0,0,0,0,0,0,0,0,1
524,94710eaab8514e8d,L,1,34,34,0,0,0,0,0,0,0,0,1
525,e40a9f44d5c36df3,O,0,9,9,0,0,0,0,0,0,0,0,1
526,e40a9f44d5c36df3,I,1,17,17,0,0,0,0,0,0,0,0,1
527,f612710da2c8e3b4,O,0,9,9,0,0,0,0,0,0,0,0,1
528,f612710da2c8e3b4,I,1,17,17,0,0,0,0,0,0,0,0,1
529,c1a47ece581038b3,T,0,34,34,0,0,0,0,0,0,0,0,1
530,c1a47ece581038b3,I,1,17,17,0,0,0,0,0,0,0,0,1
531,e827bc56c21c132c,S,0,17,17,0,0,0,0,0,0,0,0,1
532,e827bc56c21c132c,T,1,34,34,0,0,0,0,0,0,0,0,1
533,ab6782cee611006d,S,0,17,17,0,0,0,0,0,0,0,0,1
534,ab6782cee611006d,T,1,35,34,1,1,0,0,0,0,0,0,1
535,24ef888efa20598b,L,0,34,34,0,0,0,0,0,0,0,0,1
536,24ef888efa20598b,S,1,17,17,0,0,0,0,0,0,0,0,1
537,038401db83e8ee59,O,0,9,9,0,0,0,0,0,0,0,0,1
538,038401db83e8ee59,I,1,17,17,0,0,0,0,0,0,0,0,1
539,2bf5a58547d4c231,T,0,34,34,0,0,0,0,0,0,0,0,1
540,2bf5a58547d4c231,I,1,17,17,0,0,0,0,0,0,0,0,1
541,b956877c78fa8be3,T,0,34,34,0,0,0,0,0,0,0,0,1
542,b956877c78fa8be3,I,1,17,17,0,0,0,0,0,0,0,0,1
543,6875bcbe9cccc575,S,0,17,17,0,0,0,0,0,0,0,0,1
544,6875bcbe9cccc575,T,1,35,34,1,1,0,0,0,0,0,0,1
545,fa07ce0c7fabf188,L,0,34,34,0,0,0,0,0,0,0,0,1
546,fa07ce0c7fabf188,S,1,17,17,0,0,0,0,0,0,0,0,1
547,dd04c0cc89d4d8dd,L,1,34,34,0,0,0,0,0,0,0,0,1
548,23681d82e705fa03,O,0,9,9,0,0,0,0,0,0,0,0,1
549,23681d82e705fa03,I,1,17,17,0,0,0,0,0,0,0,0,1
550,73e10d835ab1eed4,O,0,9,9,0,0,0,0,0,0,0,0,1
551,73e10d835ab1eed4,I,1,17,17,0,0,0,0,0,0,0,0,1
552,88675083d7c481f1,T,0,34,34,0,0,0,0,0,0,0,0,1
553,88675083d7c481f1,I,1,17,17,0,0,0,0,0,0,0,0,1
554,5ce30e8a9d442f55,S,0,17,17,0,0,0,0,0,0,0,0,1
555,5ce30e8a9d442f55,T,1,34,34,0,0,0,0,0,0,0,0,1
556,033eb18343749ff4,L,0,34,34,0,0,0,0,0,0,0,0,1
557,033eb18343749ff4,T,1,35,34,1,1,0,0,0,0,0,0,1
558,f7ac034f43ec09d4,L,0,34,34,0,0,0,0,0,0,0,0,1
559,f7ac034f43ec09d4,T,1,34,34,0,0,0,0,0,0,0,0,1
560,bd7d0eeda9f42bc3,S,1,17,17,0,0,0,0,0,0,0,0,1
561,ef84245a22453dff,O,0,9,9,0,0,0,0,0,0,0,0,1
562,ef84245a22453dff,I,1,17,17,0,0,0,0,0,0,0,0,1
563,6f7e466eca840514,O,0,9,9,0,0,0,0,0,0,0,0,1
564,6f7e466eca840514,I,1,17,17,0,0,0,0,0,0,0,0,1
565,a22afe67e8be8433,T,0,34,34,0,0,0,0,0,0,0,0,1
566,a22afe67e8be8433,I,1,17,17,0,0,0,0,0,0,0,0,1
567,3a66fd34dc1fb213,T,0,34,34,0,0,0,0,0,0,0,0,1
568,3a66fd34dc1fb213,I,1,17,17,0,0,0,0,0,0,0,0,1
569,6620cb026d66aff6,S,0,17,17,0,0,0,0,0,0,0,0,1
570,6620cb026d66aff6,T,1,34,34,0,0,0,0,0,0,0,0,1
571,99da10090b0961b6,S,0,17,17,0,0,0,0,0,0,0,0,1
572,99da10090b0961b6,T,1,34,34,0,0,0,0,0,0,0,0,1
573,8a9fd22e186d687e,L,0,34,34,0,0,0,0,0,0,0,0,1
574,8a9fd22e186d687e,T,1,34,34,0,0,0,0,0,0,0,0,1
575,08f70167970a39a8,S,1,17,17,0,0,0,0,0,0,0,0,1
576,d284d1ee42efa177,O,0,9,9,0,0,0,0,0,0,0,0,1
577,d284d1ee42efa177,I,1,17,17,0,0,0,0,0,0,0,0,1
578,4e75ae8e3df39113,O,0,9,9,0,0,0,0,0,0,0,0,1
579,4e75ae8e3df39113,I,1,17,17,0,0,0,0,0,0,0,0,1
580,523b7415482d0c41,T,0,34,34,0,0,0,0,0,0,0,0,1
581,523b7415482d0c41,I,1,17,17,0,0,0,0,0,0,0,0,1
582,e39d09d252768e13,T,0,34,34,0,0,0,0,0,0,0,0,1
583,e39d09d252768e13,I,1,17,17,0,0,0,0,0,0,0,0,1
584,d1162bd3af721891,S,0,17,17,0,0,0,0,0,0,0,0,1
585,d1162bd3af721891,T,1,34,34,0,0,0,0,0,0,0,0,1
586,be591734b6101a3e,L,0,34,34,0,0,0,0,0,0,0,0,1
587,be591734b6101a3e,T,1,34,34,0,0,0,0,0,0,0,0,1
588,b9762ae134cf963f,L,1,34,34,0,0,0,0,0,0,0,0,1
589,a716794e23445943,O,0,9,9,0,0,0,0,0,0,0,0,1
590,a716794e23445943,I,1,17,17,0,0,0,0,0,0,0,0,1
591,2c1654ca9922c491,T,0,34,34,0,0,0,0,0,0,0,0,1
592,2c1654ca9922c491,I,1,17,17,0,0,0,0,0,0,0,0,1
593,737d9058f0688f23,S,0,17,17,0,0,0,0,0,0,0,0,1
594,737d9058f0688f23,T,1,34,34,0,0,0,0,0,0,0,0,1
595,c1405f2f4671ef63,L,0,34,34,0,0,0,0,0,0,0,0,1
596,c1405f2f4671ef63,T,1,34,34,0,0,0,0,0,0,0,0,1
597,f0a5e967d7d190cc,O,0,9,9,0,0,0,0,0,0,0,0,1
598,f0a5e967d7d190cc,I,1,17,17,0,0,0,0,0,0,0,0,1
599,8135215820aa4ff8,O,0,9,9,0,0,0,0,0,0,0,0,1
600,8135215820aa4ff8,Z,1,17,17,0,0,0,0,0,0,0,0,1
601,074da81c5108884b,T,0,34,34,0,0,0,0,0,0,0,0,1
602,074da81c5108884b,I,1,17,17,0,0,0,0,0,0,0,0,1
603,740e056e77406903,T,0,34,34,0,0,0,0,0,0,0,0,1
604,740e056e77406903,I,1,17,17,0,0,0,0,0,0,0,0,1
605,d3c7bf53c5d3eb3c,S,0,17,17,0,0,0,0,0,0,0,0,1
606,d3c7bf53c5d3eb3c,T,1,34,34,0,0,0,0,0,0,0,0,1
607,4dfe6839c60fa02c,S,0,17,17,0,0,0,0,0,0,0,0,1
608,4dfe6839c60fa02c,T,1,34,34,0,0,0,0,0,0,0,0,1
609,0be490319eae0e34,L,0,34,34,0,0,0,0,0,0,0,0,1
610,0be490319eae0e34,T,1,35,34,1,1,0,0,0,0,0,0,1
611,58daf3872405d1c8,L,1,34,34,0,0,0,0,0,0,0,0,1
612,ea8612b1e5d54f9f,O,0,9,9,0,0,0,0,0,0,0,0,1
613,ea8612b1e5d54f9f,I,1,18,17,1,1,0,0,0,0,0,0,1
614,4e720c702cff8123,O,0,9,9,0,0,0,0,0,0,0,0,1
615,4e720c702cff8123,I,1,17,17,0,0,0,0,0,0,0,0,1
616,4247f8a36059b603,T,0,34,34,0,0,0,0,0,0,0,0,1
617,4247f8a36059b603,I,1,17,17,0,0,0,0,0,0,0,0,1
618,d4008a8d31a87dbd,S,0,17,17,0,0,0,0,0,0,0,0,1
619,d4008a8d31a87dbd,T,1,34,34,0,0,0,0,0,0,0,0,1
620,728d97d3ddb8002c,L,0,34,34,0,0,0,0,0,0,0,0,1
621,728d97d3ddb8002c,T,1,34,34,0,0,0,0,0,0,0,0,1
622,c6cd6efa5d0c228f,S,1,17,17,0,0,0,0,0,0,0,0,1
623,739ccab120388e7f,O,0,9,9,0,0,0,0,0,0,0,0,1
624,739ccab120388e7f,I,1,18,17,1,1,0,0,0,0,0,0,1
625,85fd8d90f65b87f6,O,0,9,9,0,0,0,0,0,0,0,0,1
626,85fd8d90f65b87f6,I,1,17,17,0,0,0,0,0,0,0,0,1
627,c68eef4e720820c3,T,0,34,34,0,0,0,0,0,0,0,0,1
628,c68eef4e720820c3,I,1,17,17,0,0,0,0,0,0,0,0,1
629,89df7b52a1fdf1c3,T,0,34,34,0,0,0,0,0,0,0,0,1
630,89df7b52a1fdf1c3,I,1,17,17,0,0,0,0,0,0,0,0,1
631,f95b45c25ef6971f,S,0,17,17,0,0,0,0,0,0,0,0,1
632,f95b45c25ef6971f,T,1,34,34,0,0,0,0,0,0,0,0,1
633,a622c6056ffc1186,L,0,34,34,0,0,0,0,0,0,0,0,1
634,a622c6056ffc1186,T,1,34,34,0,0,0,0,0,0,0,0,1
635,7d6ee484c96c168b,S,1,17,17,0,0,0,0,0,0,0,0,1
636,9c129f9a112fb80c,Z,0,17,17,0,0,0,0,0,0,0,0,1
637,9c129f9a112fb80c,O,1,9,9,0,0,0,0,0,0,0,0,1
638,b9f22e41429d3253,Z,0,17,17,0,0,0,0,0,0,0,0,1
639,b9f22e41429d3253,O,1,9,9,0,0,0,0,0,0,0,0,1
640,d61fe8ea06974fc2,T,0,34,34,0,0,0,0,0,0,0,0,1
641,d61fe8ea06974fc2,I,1,17,17,0,0,0,0,0,0,0,0,1
642,07c46ce4b69e4811,S,0,17,17,0,0,0,0,0,0,0,0,1
643,07c46ce4b69e4811,T,1,34,34,0,0,0,0,0,0,0,0,1
644,c7fb378fe288d7df,L,0,34,34,0,0,0,0,0,0,0,0,1
645,c7fb378fe288d7df,T,1,34,34,0,0,0,0,0,0,0,0,1
646,9c129f9a112fb80c,O,0,9,9,0,0,0,0,0,0,0,0,1
647,9c129f9a112fb80c,Z,1,17,17,0,0,0,0,0,0,0,0,1
648,628b5025c84bc4f5,T,0,35,35,0,0,0,0,0,0,0,0,1
649,628b5025c84bc4f5,I,1,18,17,1,1,0,0,0,0,0,0,1
650,e0f76c4d3dc5b934,T,0,34,34,0,0,0,0,0,0,0,0,1
651,e0f76c4d3dc5b934,I,1,17,17,0,0,0,0,0,0,0,0,1
652,40220fd50f60c69f,S,0,17,17,0,0,0,0,0,0,0,0,1
653,40220fd50f60c69f,T,1,34,34,0,0,0,0,0,0,0,0,1
654,efd01604b6b500e3,S,0,17,17,0,0,0,0,0,0,0,0,1
655,efd01604b6b500e3,T,1,34,34,0,0,0,0,0,0,0,0,1
656,9a45d1d6eaf46435,L,0,34,34,0,0,0,0,0,0,0,0,1
657,9a45d1d6eaf46435,T,1,34,34,0,0,0,0,0,0,0,0,1
658,fbff09820d54c2ef,L,1,34,34,0,0,0,0,0,0,0,0,1
659,b9f22e41429d3253,O,0,9,9,0,0,0,0,0,0,0,0,1
660,b9f22e41429d3253,Z,1,17,17,0,0,0,0,0,0,0,0,1
661,33607a61d906e310,O,0,9,9,0,0,0,0,0,0,0,0,1
662,33607a61d906e310,I,1,17,17,0,0,0,0,0,0,0,0,1
663,e413d5b6b08f0b5f,T,0,34,34,0,0,0,0,0,0,0,0,1
664,e413d5b6b08f0b5f,I,1,17,17,0,0,0,0,0,0,0,0,1
665,76cba6da98301003,S,0,17,17,0,0,0,0,0,0,0,0,1
666,76cba6da98301003,T,1,34,34,0,0,0,0,0,0,0,0,1
667,e09aa28ad9d28dfa,L,0,34,34,0,0,0,0,0,0,0,0,1
668,e09aa28ad9d28dfa,T,1,34,34,0,0,0,0,0,0,0,0,1
669,6b1834f991f1becb,L,1,34,34,0,0,0,0,0,0,0,0,1
670,ad2fb9cf387a6c70,O,0,9,9,0,0,0,0,0,0,0,0,1
671,ad2fb9cf387a6c70,I,1,17,17,0,0,0,0,0,0,0,0,1
672,620412fa37838344,O,0,9,9,0,0,0,0,0,0,0,0,1
673,620412fa37838344,I,1,18,17,1,1,0,0,0,0,0,0,1
674,db3bef1beb2b5703,T,0,34,34,0,0,0,0,0,0,0,0,1
675,db3bef1beb2b5703,I,1,17,17,0,0,0,0,0,0,0,0,1
676,4102c42ac2987e2b,T,0,34,34,0,0,0,0,0,0,0,0,1
677,4102c42ac2987e2b,I,1,17,17,0,0,0,0,0,0,0,0,1
678,8ab30282cb7db49f,S,0,17,17,0,0,0,0,0,0,0,0,1
679,8ab30282cb7db49f,T,1,34,34,0,0,0,0,0,0,0,0,1
680,5a6d530ed55dcbc3,L,0,34,34,0,0,0,0,0,0,0,0,1
681,5a6d530ed55dcbc3,T,1,34,34,0,0,0,0,0,0,0,0,1
682,c053daa7c662ef3b,L,1,34,34,0,0,0,0,0,0,0,0,1
683,42ddc4bf7a1d4e33,Z,0,17,17,0,0,0,0,0,0,0,0,1
684,42ddc4bf7a1d4e33,O,1,9,9,0,0,0,0,0,0,0,0,1
685,733b3c9a587d13cc,Z,0,17,17,0,0,0,0,0,0,0,0,1
686,733b3c9a587d13cc,O,1,9,9,0,0,0,0,0,0,0,0,1
687,2fa648856ecf6f83,T,0,34,34,0,0,0,0,0,0,0,0,1
688,2fa648856ecf6f83,I,1,17,17,0,0,0,0,0,0,0,0,1
689,ef9e76e0d534f891,S,0,17,17,0,0,0,0,0,0,0,0,1
690,ef9e76e0d534f891,T,1,34,34,0,0,0,0,0,0,0,0,1
691,ef44b1ba72b0fdc3,S,0,17,17,0,0,0,0,0,0,0,0,1
692,ef44b1ba72b0fdc3,T,1,34,34,0,0,0,0,0,0,0,0,1
693,8f0e9ea12c1e4540,L,0,34,34,0,0,0,0,0,0,0,0,1
694,8f0e9ea12c1e4540,T,1,34,34,0,0,0,0,0,0,0,0,1
695,733b3c9a587d13cc,O,0,9,9,0,0,0,0,0,0,0,0,1
696,733b3c9a587d13cc,Z,1,17,17,0,0,0,0,0,0,0,0,1
697,127c8dc3cbbfe363,T,0,34,34,0,0,0,0,0,0,0,0,1
698,127c8dc3cbbfe363,I,1,17,17,0,0,0,0,0,0,0,0,1
699,d7123836a41271df,T,0,34,34,0,0,0,0,0,0,0,0,1
