# kind board t x y r search_type combo b2b under_attack clear value t2_value t3_value death out_combo out_b2b out_under_attack out_map_rise out_acc_value out_like out_value
get 10 L 3 13 0 0 2 1 1 0 -4168.677100333 10 0 0 0 1 0 1 0.000000 62819.141788 587600488.446901
eval 10 L 4 13 0 0 3 1 1 0 -4064.746221283 0 0 0 0 0 0 0 0 0 0
get 10 L 4 13 0 0 3 1 1 0 -4064.746221283 0 0 0 0 1 0 1 0.000000 -65925.171465 572823947.088204
eval 10 L 5 13 0 0 4 1 1 0 -4140.323021585 0 0 0 0 0 0 0 0 0 0
get 10 L 5 13 0 0 4 1 1 0 -4140.323021585 0 0 0 0 1 0 1 0.000000 -79110.205758 583462395.546159
eval 10 J 0 13 0 0 0 0 1 0 -3963.542065106 10 0 0 0 0 0 0 0 0 0
get 10 J 0 13 0 0 0 0 1 0 -3963.542065106 10 0 0 0 0 0 1 0.000000 36449.073202 558662822.809753
eval 10 J 1 13 0 0 1 0 1 0 -4076.231542856 10 0 0 0 0 0 0 0 0 0
get 10 J 1 13 0 0 1 0 1 0 -4076.231542856 10 0 0 0 0 0 1 0.000000 49634.107495 574558223.161833
eval 10 J 2 13 0 0 2 0 1 0 -4054.579647860 10 0 0 0 0 0 0 0 0 0
get 10 J 2 13 0 0 2 0 1 0 -4054.579647860 10 0 0 0 0 0 1 0.000000 49634.107495 571506651.131945
eval 10 J 3 13 0 0 3 0 1 0 -4198.925639758 10 0 0 0 0 0 0 0 0 0
get 10 J 3 13 0 0 3 0 1 0 -4198.925639758 10 0 0 0 0 0 1 0.000000 62819.141788 591863653.258634
eval 10 J 4 13 0 0 4 0 1 0 -4125.243300133 0 0 0 0 0 0 0 0 0 0
get 10 J 4 13 0 0 4 0 1 0 -4125.243300133 0 0 0 0 0 0 1 0.000000 -65925.171465 581350276.711671
eval 10 J 5 13 0 0 0 1 1 0 -4132.783160859 0 0 0 0 0 0 0 0 0 0
get 10 J 5 13 0 0 0 1 1 0 -4132.783160859 0 0 0 0 1 0 1 0.000000 -65925.171465 582412928.646061
eval 10 T 3 13 0 0 1 1 1 0 -4168.677100333 10 0 0 0 0 0 0 0 0 0
get 10 T 3 13 0 0 1 1 1 0 -4168.677100333 10 0 0 0 1 0 1 -582198215978.398193 62819.141788 -581610615489.951172
eval 10 T 2 13 0 0 2 1 1 0 -4137.785405409 10 0 0 0 0 0 0 0 0 0
get 10 T 2 13 0 0 2 1 1 0 -4137.785405409 10 0 0 0 1 0 1 -582198215978.398193 62819.141788 -581614969299.731079
eval 10 T 4 13 0 0 3 1 1 0 -4125.243300133 0 0 0 0 0 0 0 0 0 0
get 10 T 4 13 0 0 3 1 1 0 -4125.243300133 0 0 0 0 1 0 1 -582198215978.398193 -65925.171465 -581616865701.686523
eval 10 T 3 13 2 0 4 1 1 0 -3995.578544511 0 0 0 0 0 0 0 0 0 0
get 10 T 3 13 2 0 4 1 1 0 -3995.578544511 0 0 0 0 1 0 1 -582198215978.398193 -79110.205758 -581635153561.597656
eval 10 T 3 13 3 0 0 0 1 0 -4001.020701153 10 0 0 0 0 0 0 0 0 0
get 10 T 3 13 3 0 0 0 1 0 -4001.020701153 10 0 0 0 0 0 1 -582198215978.398193 62819.141788 -581634244626.267700
eval 10 T 3 13 1 0 1 0 1 0 -4057.352508411 10 0 0 0 0 0 0 0 0 0
get 10 T 3 13 1 0 1 0 1 0 -4057.352508411 10 0 0 0 0 0 1 -582198215978.398193 62819.141788 -581626305341.163330
safe 11 I 0 0 0 0 0 0 0 0 0 13 0 0 0 0 0 0 0 0 0
safe 11 O 0 0 0 0 0 0 0 0 0 14 0 0 0 0 0 0 0 0 0
safe 11 S 0 0 0 0 0 0 0 0 0 13 0 0 0 0 0 0 0 0 0
safe 11 Z 0 0 0 0 0 0 0 0 0 14 0 0 0 0 0 0 0 0 0
safe 11 L 0 0 0 0 0 0 0 0 0 13 0 0 0 0 0 0 0 0 0
safe 11 J 0 0 0 0 0 0 0 0 0 13 0 0 0 0 0 0 0 0 0
safe 11 T 0 0 0 0 0 0 0 0 0 13 0 0 0 0 0 0 0 0 0
eval 11 I 0 8 0 0 0 0 2 0 -2392.853073253 0 0 0 0 0 0 0 0 0 0
get 11 I 0 8 0 0 0 0 2 0 -2392.853073253 0 0 0 0 0 0 2 -273981541836.439087 -131849.851446 -273644404950.577728
eval 11 I 1 8 0 0 1 0 2 0 -2477.184545932 0 0 0 0 0 0 0 0 0 0
get 11 I 1 8 0 0 1 0 2 0 -2477.184545932 0 0 0 0 0 0 2 -273981541836.439087 -131849.851446 -273632519496.484985
eval 11 I 2 8 0 0 2 0 2 0 -2506.560543318 0 0 0 0 0 0 0 0 0 0
get 11 I 2 8 0 0 2 0 2 0 -2506.560543318 0 0 0 0 0 0 2 -273981541836.439087 -131849.851446 -273628379321.325378
eval 11 I 3 8 0 0 3 0 2 0 -2499.020682592 0 0 0 0 0 0 0 0 0 0
get 11 I 3 8 0 0 3 0 2 0 -2499.020682592 0 0 0 0 0 0 2 -273981541836.439087 -131849.851446 -273629441969.298645
eval 11 I 4 8 0 0 4 0 2 0 -2506.560543318 0 0 0 0 0 0 0 0 0 0
get 11 I 4 8 0 0 4 0 2 0 -2506.560543318 0 0 0 0 0 0 2 -273981541836.439087 -131849.851446 -273628379321.325378
eval 11 I 5 8 0 0 0 1 2 0 -2520.018038396 0 0 0 0 0 0 0 0 0 0
get 11 I 5 8 0 0 0 1 2 0 -2520.018038396 0 0 0 0 1 0 2 -273981541836.439087 -131849.851446 -273626482657.661469
eval 11 O -1 8 0 0 1 1 2 0 -2459.338805679 9 0 0 0 0 0 0 0 0 0
get 11 O -1 8 0 0 1 1 2 0 -2459.338805679 9 0 0 0 1 0 2 0.000000 -29165.386520 346609893.118819
eval 11 O 0 8 0 0 2 1 2 0 -2511.531204579 9 0 0 0 0 0 0 0 0 0
get 11 O 0 8 0 0 2 1 2 0 -2511.531204579 9 0 0 0 1 0 2 0.000000 -29165.386520 353965751.393429
eval 11 O 1 8 0 0 3 1 2 0 -2511.531204579 9 0 0 0 0 0 0 0 0 0
get 11 O 1 8 0 0 3 1 2 0 -2511.531204579 9 0 0 0 1 0 2 0.000000 -2795.416231 353992121.363718
eval 11 O 2 8 0 0 4 1 2 0 -2574.852449306 9 0 0 0 0 0 0 0 0 0
get 11 O 2 8 0 0 4 1 2 0 -2574.852449306 9 0 0 0 1 0 2 0.000000 -2795.416231 362916449.652903
eval 11 O 3 7 0 0 0 0 2 0 -2382.881768020 0 0 0 0 0 0 0 0 0 0
get 11 O 3 7 0 0 0 0 2 0 -2382.881768020 0 0 0 0 0 0 2 0.000000 -131849.851446 335731556.548044
eval 11 O 4 8 0 0 1 0 2 0 -2550.557053845 9 0 0 0 0 0 0 0 0 0
get 11 O 4 8 0 0 1 0 2 0 -2550.557053845 9 0 0 0 0 0 2 0.000000 -2795.416231 359492321.053658
eval 11 S 0 8 0 0 2 0 2 0 -2549.358037908 9 0 0 0 0 0 0 0 0 0
get 11 S 0 8 0 0 2 0 2 0 -2549.358037908 9 0 0 0 0 0 2 0.000000 -29165.386520 359296964.957276
eval 11 S 1 8 0 0 3 0 2 0 -2575.454237358 9 0 0 0 0 0 0 0 0 0
get 11 S 1 8 0 0 3 0 2 0 -2575.454237358 9 0 0 0 0 0 2 0.000000 -2795.416231 363001264.064870
eval 11 S 2 8 0 0 4 0 2 0 -2600.666215557 9 0 0 0 0 0 0 0 0 0
get 11 S 2 8 0 0 4 0 2 0 -2600.666215557 9 0 0 0 0 0 2 0.000000 -2795.416231 366554573.404219
eval 11 S 3 8 0 0 0 1 2 0 -2631.292526067 9 0 0 0 0 0 0 0 0 0
get 11 S 3 8 0 0 0 1 2 0 -2631.292526067 9 0 0 0 1 0 2 0.000000 -2795.416231 370870964.379414
eval 11 S 4 7 0 0 1 1 2 0 -2382.881768020 0 0 0 0 0 0 0 0 0 0
get 11 S 4 7 0 0 1 1 2 0 -2382.881768020 0 0 0 0 1 0 2 0.000000 -131849.851446 335731556.548044
eval 11 S 5 8 0 0 2 1 2 0 -2641.711776180 9 0 0 0 0 0 0 0 0 0
get 11 S 5 8 0 0 2 1 2 0 -2641.711776180 9 0 0 0 1 0 2 0.000000 -2795.416231 372339425.856071
eval 11 Z 0 8 0 0 3 1 2 0 -2549.358037908 9 0 0 0 0 0 0 0 0 0
get 11 Z 0 8 0 0 3 1 2 0 -2549.358037908 9 0 0 0 1 0 2 0.000000 -29165.386520 359296964.957276
eval 11 Z 1 8 0 0 4 1 2 0 -2575.454237358 9 0 0 0 0 0 0 0 0 0
get 11 Z 1 8 0 0 4 1 2 0 -2575.454237358 9 0 0 0 1 0 2 0.000000 -15980.401375 362988079.079726
eval 11 Z 2 8 0 0 0 0 2 0 -2632.914752441 9 0 0 0 0 0 0 0 0 0
get 11 Z 2 8 0 0 0 0 2 0 -2632.914752441 9 0 0 0 0 0 2 0.000000 -2795.416231 371099596.662045
eval 11 Z 3 7 0 0 1 0 2 0 -2397.359701420 0 0 0 0 0 0 0 0 0 0
get 11 Z 3 7 0 0 1 0 2 0 -2397.359701420 0 0 0 0 0 0 2 0.000000 -131849.851446 337772038.082600
eval 11 Z 4 8 0 0 2 0 2 0 -2616.814592667 9 0 0 0 0 0 0 0 0 0
get 11 Z 4 8 0 0 2 0 2 0 -2616.814592667 9 0 0 0 0 0 2 0.000000 -2795.416231 368830482.844858
eval 11 Z 5 8 0 0 3 0 2 0 -2605.326686896 0 0 0 0 0 0 0 0 0 0
get 11 Z 5 8 0 0 3 0 2 0 -2605.326686896 0 0 0 0 0 0 2 0.000000 -118664.866301 367095538.424015
eval 11 L 0 8 0 0 4 0 2 0 -2430.625685829 10 0 0 0 0 0 0 0 0 0
get 11 L 0 8 0 0 4 0 2 0 -2430.625685829 10 0 0 0 0 0 2 0.000000 -16291.003179 342576016.544360
eval 11 L 1 8 0 0 0 1 2 0 -2530.361865403 10 0 0 0 0 0 0 0 0 0
get 11 L 1 8 0 0 0 1 2 0 -2530.361865403 10 0 0 0 1 0 2 0.000000 10078.967110 356658939.140310
eval 11 L 2 8 0 0 1 1 2 0 -2546.456011057 10 0 0 0 0 0 0 0 0 0
get 11 L 2 8 0 0 1 1 2 0 -2546.456011057 10 0 0 0 1 0 2 0.000000 10078.967110 358927205.343375
eval 11 L 3 8 0 0 2 1 2 0 -2573.204303692 10 0 0 0 0 0 0 0 0 0
get 11 L 3 8 0 0 2 1 2 0 -2573.204303692 10 0 0 0 1 0 2 0.000000 10078.967110 362697038.764672
eval 11 L 4 8 0 0 3 1 2 0 -2579.150597767 10 0 0 0 0 0 0 0 0 0
get 11 L 4 8 0 0 3 1 2 0 -2579.150597767 10 0 0 0 1 0 2 0.000000 10078.967110 363535093.680650
eval 11 L 5 8 0 0 4 1 2 0 -2573.392811047 0 0 0 0 0 0 0 0 0 0
get 11 L 5 8 0 0 4 1 2 0 -2573.392811047 0 0 0 0 1 0 2 0.000000 -131849.851446 362581677.672764
eval 11 J 0 8 0 0 0 0 2 0 -2423.143972179 10 0 0 0 0 0 0 0 0 0
get 11 J 0 8 0 0 0 0 2 0 -2423.143972179 10 0 0 0 0 0 2 0.000000 -16291.003179 341521563.665770
eval 11 J 1 8 0 0 1 0 2 0 -2537.901726129 10 0 0 0 0 0 0 0 0 0
get 11 J 1 8 0 0 1 0 2 0 -2537.901726129 10 0 0 0 0 0 2 0.000000 -3106.018034 357708402.128428
eval 11 J 2 8 0 0 2 0 2 0 -2516.766900183 10 0 0 0 0 0 0 0 0 0
get 11 J 2 8 0 0 2 0 2 0 -2516.766900183 10 0 0 0 0 0 2 0.000000 -3106.018034 354729715.814062
eval 11 J 3 8 0 0 3 0 2 0 -2610.433275292 10 0 0 0 0 0 0 0 0 0
get 11 J 3 8 0 0 3 0 2 0 -2610.433275292 10 0 0 0 0 0 2 0.000000 10078.967110 367943991.282102
eval 11 J 4 8 0 0 4 0 2 0 -2579.150597767 10 0 0 0 0 0 0 0 0 0
get 11 J 4 8 0 0 4 0 2 0 -2579.150597767 10 0 0 0 0 0 2 0.000000 10078.967110 363535093.680650
eval 11 J 5 8 0 0 0 1 2 0 -2547.238464521 0 0 0 0 0 0 0 0 0 0
get 11 J 5 8 0 0 0 1 2 0 -2547.238464521 0 0 0 0 1 0 2 0.000000 -118664.866301 358908738.425932
eval 11 T 3 8 0 0 1 1 2 0 -2591.818789492 10 0 0 0 0 0 0 0 0 0
get 11 T 3 8 0 0 1 1 2 0 -2591.818789492 10 0 0 0 1 0 2 -582193876275.879517 10078.967110 -581828555760.856079
eval 11 T 2 8 0 0 2 1 2 0 -2565.070496857 10 0 0 0 0 0 0 0 0 0
get 11 T 2 8 0 0 2 1 2 0 -2565.070496857 10 0 0 0 1 0 2 -582193876275.879517 10078.967110 -581832325594.277344
eval 11 T 4 8 0 0 3 1 2 0 -2560.536111967 10 0 0 0 0 0 0 0 0 0
get 11 T 4 8 0 0 3 1 2 0 -2560.536111967 10 0 0 0 1 0 2 -582193876275.879517 10078.967110 -581832964658.457520
eval 11 T 3 8 2 0 4 1 2 0 -2467.066189845 0 0 0 0 0 0 0 0 0 0
get 11 T 3 8 2 0 4 1 2 0 -2467.066189845 0 0 0 0 1 0 2 -582193876275.879517 -131849.851446 -581846279990.196045
eval 11 T 3 8 3 0 0 0 2 0 -2462.690884426 10 0 0 0 0 0 0 0 0 0
get 11 T 3 8 3 0 0 0 2 0 -2462.690884426 10 0 0 0 0 0 2 -582193876275.879517 10078.967110 -581846754705.318848
eval 11 T 3 8 1 0 1 0 2 0 -2512.293944145 10 0 0 0 0 0 0 0 0 0
get 11 T 3 8 1 0 1 0 2 0 -2512.293944145 10 0 0 0 0 0 2 -582193876275.879517 10078.967110 -581839763781.640869
safe 12 I 0 0 0 0 0 0 0 0 0 5 17 0 0 0 0 0 0 0 0
safe 12 O 0 0 0 0 0 0 0 0 0 5 17 0 0 0 0 0 0 0 0
safe 12 S 0 0 0 0 0 0 0 0 0 5 17 0 0 0 0 0 0 0 0
safe 12 Z 0 0 0 0 0 0 0 0 0 5 17 0 0 0 0 0 0 0 0
safe 12 L 0 0 0 0 0 0 0 0 0 5 17 0 0 0 0 0 0 0 0
safe 12 J 0 0 0 0 0 0 0 0 0 5 17 0 0 0 0 0 0 0 0
safe 12 T 0 0 0 0 0 0 0 0 0 5 17 0 0 0 0 0 0 0 0
eval 12 I 0 16 0 0 0 0 0 0 -4737.922206773 17 0 0 0 0 0 0 0 0 0
get 12 I 0 16 0 0 0 0 0 0 -4737.922206773 17 0 0 0 0 0 0 -273985626388.514648 -52740.333765 -273317923960.881653
eval 12 I 1 16 0 0 1 0 0 0 -4764.018406223 17 0 0 0 0 0 0 0 0 0
get 12 I 1 16 0 0 1 0 0 0 -4764.018406223 17 0 0 0 0 0 0 -273985626388.514648 -52740.333765 -273314246004.324646
eval 12 I 2 16 0 0 2 0 0 0 -4717.055211248 17 0 0 0 0 0 0 0 0 0
get 12 I 2 16 0 0 2 0 0 0 -4717.055211248 17 0 0 0 0 0 0 -273985626388.514648 -52740.333765 -273320864921.812134
eval 12 I 3 16 0 0 3 0 0 0 -4641.428273085 17 0 0 0 0 0 0 0 0 0
get 12 I 3 16 0 0 3 0 0 0 -4641.428273085 17 0 0 0 0 0 0 -273985626388.514648 -52740.333765 -273331523661.359131
eval 12 I 4 16 0 0 4 0 0 0 -4723.783958787 17 0 0 0 0 0 0 0 0 0
get 12 I 4 16 0 0 4 0 0 0 -4723.783958787 17 0 0 0 0 0 0 -273985626388.514648 -52740.333765 -273319916582.910187
eval 12 I 5 16 0 0 0 1 0 0 -4723.783958787 17 0 0 0 0 0 0 0 0 0
get 12 I 5 16 0 0 0 1 0 0 -4723.783958787 17 0 0 0 1 0 0 -273985626388.514648 -52740.333765 -273319916582.910187
eval 12 O -1 16 0 0 1 1 0 0 -4934.806278263 25 0 0 0 0 0 0 0 0 0
get 12 O -1 16 0 0 1 1 0 0 -4934.806278263 25 0 0 0 1 0 0 0.000000 37070.417269 695540764.106939
eval 12 O 0 14 0 0 2 1 0 0 -4340.824261325 17 0 0 0 0 0 0 0 0 0
get 12 O 0 14 0 0 2 1 0 0 -4340.824261325 17 0 0 0 1 0 0 0.000000 -65925.417207 611722894.076625
eval 12 O 1 16 0 0 3 1 0 0 -4916.153367424 25 0 0 0 0 0 0 0 0 0
get 12 O 1 16 0 0 3 1 0 0 -4916.153367424 25 0 0 0 1 0 0 0.000000 63440.584151 692938222.893098
eval 12 O 2 16 0 0 4 1 0 0 -4728.021551385 25 0 0 0 0 0 0 0 0 0
get 12 O 2 16 0 0 4 1 0 0 -4728.021551385 25 0 0 0 1 0 0 0.000000 63440.584151 666423226.036580
eval 12 O 3 16 0 0 0 0 0 0 -4920.371237985 25 0 0 0 0 0 0 0 0 0
get 12 O 3 16 0 0 0 0 0 0 -4920.371237985 25 0 0 0 0 0 0 0.000000 63440.584151 693532682.814980
eval 12 O 4 16 0 0 1 0 0 0 -4856.254675785 17 0 0 0 0 0 0 0 0 0
get 12 O 4 16 0 0 1 0 0 0 -4856.254675785 17 0 0 0 0 0 0 0.000000 -39555.250324 684393201.387705
eval 12 S 0 16 0 0 2 0 0 0 -5083.527392874 25 0 0 0 0 0 0 0 0 0
get 12 S 0 16 0 0 2 0 0 0 -5083.527392874 25 0 0 0 0 0 0 0.000000 37070.417269 716501279.821043
eval 12 S 1 15 0 0 3 0 0 0 -4626.160222812 17 0 0 0 0 0 0 0 0 0
get 12 S 1 15 0 0 3 0 0 0 -4626.160222812 17 0 0 0 0 0 0 0.000000 -52740.333765 651950872.602081
eval 12 S 2 16 0 0 4 0 0 0 -4918.503669181 25 0 0 0 0 0 0 0 0 0
get 12 S 2 16 0 0 4 0 0 0 -4918.503669181 25 0 0 0 0 0 0 0.000000 63440.584151 693269470.658685
eval 12 S 3 16 0 0 0 1 0 0 -4898.481450833 25 0 0 0 0 0 0 0 0 0
get 12 S 3 16 0 0 0 1 0 0 -4898.481450833 25 0 0 0 1 0 0 0.000000 63440.584151 690447571.270611
eval 12 S 4 16 0 0 1 1 0 0 -4958.461460633 25 0 0 0 0 0 0 0 0 0
get 12 S 4 16 0 0 1 1 0 0 -4958.461460633 25 0 0 0 1 0 0 0.000000 63440.584151 698901057.792908
eval 12 S 5 16 0 0 2 1 0 0 -4972.180163488 17 0 0 0 0 0 0 0 0 0
get 12 S 5 16 0 0 2 1 0 0 -4972.180163488 17 0 0 0 1 0 0 0.000000 -39555.250324 700731553.968101
eval 12 Z 0 15 0 0 3 1 0 0 -4631.088166362 17 0 0 0 0 0 0 0 0 0
get 12 Z 0 15 0 0 3 1 0 0 -4631.088166362 17 0 0 0 1 0 0 0.000000 -65925.417207 652632223.990398
eval 12 Z 1 16 0 0 4 1 0 0 -5078.599449324 25 0 0 0 0 0 0 0 0 0
get 12 Z 1 16 0 0 4 1 0 0 -5078.599449324 25 0 0 0 1 0 0 0.000000 50255.500710 715819928.432726
eval 12 Z 2 16 0 0 0 0 0 0 -4903.403129949 25 0 0 0 0 0 0 0 0 0
get 12 Z 2 16 0 0 0 0 0 0 -4903.403129949 25 0 0 0 0 0 0 0.000000 63440.584151 691141224.843075
eval 12 Z 3 16 0 0 1 0 0 0 -4892.276622233 25 0 0 0 0 0 0 0 0 0
get 12 Z 3 16 0 0 1 0 0 0 -4892.276622233 25 0 0 0 0 0 0 0.000000 63440.584151 689573072.664856
eval 12 Z 4 16 0 0 2 0 0 0 -4960.529736833 17 0 0 0 0 0 0 0 0 0
get 12 Z 4 16 0 0 2 0 0 0 -4960.529736833 17 0 0 0 0 0 0 0.000000 -39555.250324 699089561.493684
eval 12 Z 5 16 0 0 3 0 0 0 -4960.393112120 17 0 0 0 0 0 0 0 0 0
get 12 Z 5 16 0 0 3 0 0 0 -4960.393112120 17 0 0 0 0 0 0 0.000000 -39555.250324 699070305.825440
eval 12 L 0 16 0 0 4 0 0 0 -4988.727267949 26 0 0 0 0 0 0 0 0 0
get 12 L 0 16 0 0 4 0 0 0 -4988.727267949 26 0 0 0 0 0 0 0.000000 49944.896578 703153176.517292
eval 12 L 1 16 0 0 0 1 0 0 -4821.138748673 26 0 0 0 0 0 0 0 0 0
get 12 L 1 16 0 0 0 1 0 0 -4821.138748673 26 0 0 0 1 0 0 0.000000 76315.063461 679559889.173026
eval 12 L 2 16 0 0 1 1 0 0 -4858.716343373 26 0 0 0 0 0 0 0 0 0
get 12 L 2 16 0 0 1 1 0 0 -4858.716343373 26 0 0 0 1 0 0 0.000000 76315.063461 684856015.188944
eval 12 L 3 16 0 0 2 1 0 0 -4843.586484060 26 0 0 0 0 0 0 0 0 0
get 12 L 3 16 0 0 2 1 0 0 -4843.586484060 26 0 0 0 1 0 0 0.000000 76315.063461 682723637.048074
eval 12 L 4 16 0 0 3 1 0 0 -4769.128540860 17 0 0 0 0 0 0 0 0 0
get 12 L 4 16 0 0 3 1 0 0 -4769.128540860 17 0 0 0 1 0 0 0.000000 -39555.250324 672113783.465230
eval 12 L 5 16 0 0 4 1 0 0 -4872.984951638 17 0 0 0 0 0 0 0 0 0
get 12 L 5 16 0 0 4 1 0 0 -4872.984951638 17 0 0 0 1 0 0 0.000000 -52740.333765 686737954.589189
eval 12 J 0 16 0 0 0 0 0 0 -4850.944153699 26 0 0 0 0 0 0 0 0 0
get 12 J 0 16 0 0 0 0 0 0 -4850.944153699 26 0 0 0 0 0 0 0.000000 49944.896578 683734245.056690
eval 12 J 1 16 0 0 1 0 0 0 -5014.823467399 26 0 0 0 0 0 0 0 0 0
get 12 J 1 16 0 0 1 0 0 0 -5014.823467399 26 0 0 0 0 0 0 0.000000 63129.980020 706844318.157749
eval 12 J 2 16 0 0 2 0 0 0 -4940.714147299 26 0 0 0 0 0 0 0 0 0
get 12 J 2 16 0 0 2 0 0 0 -4940.714147299 26 0 0 0 0 0 0 0.000000 63129.980020 696399469.270079
eval 12 J 3 16 0 0 3 0 0 0 -4694.670597660 26 0 0 0 0 0 0 0 0 0
get 12 J 3 16 0 0 3 0 0 0 -4694.670597660 26 0 0 0 0 0 0 0.000000 76315.063461 661735670.509957
eval 12 J 4 16 0 0 4 0 0 0 -4806.357512460 17 0 0 0 0 0 0 0 0 0
get 12 J 4 16 0 0 4 0 0 0 -4806.357512460 17 0 0 0 0 0 0 0.000000 -39555.250324 677360775.099759
eval 12 J 5 16 0 0 0 1 0 0 -4902.674062512 17 0 0 0 0 0 0 0 0 0
get 12 J 5 16 0 0 0 1 0 0 -4902.674062512 17 0 0 0 1 0 0 0.000000 -39555.250324 690935475.411641
eval 12 T 3 16 0 0 1 1 0 0 -4806.357512460 26 0 0 0 0 0 0 0 0 0
get 12 T 3 16 0 0 1 1 0 0 -4806.357512460 26 0 0 0 1 0 0 -582202555697.090820 76315.063461 -581525079051.677246
eval 12 T 3 17 2 0 2 1 0 0 -4918.543355430 24 0 0 0 0 0 0 0 0 0
get 12 T 3 17 2 0 2 1 0 0 -4918.543355430 24 0 0 0 1 0 0 -582202555697.090820 50566.104842 -581509293507.595093
eval 12 T 3 17 3 0 3 1 0 0 -4919.924028833 24 0 0 0 0 0 0 0 0 0
get 12 T 3 17 3 0 3 1 0 0 -4919.924028833 24 0 0 0 1 0 0 -582202555697.090820 63751.188283 -581509085732.613403
eval 12 T 3 17 1 0 4 1 0 0 -5019.201286433 24 0 0 0 0 0 0 0 0 0
get 12 T 3 17 1 0 4 1 0 0 -5019.201286433 24 0 0 0 1 0 0 -582202555697.090820 63751.188283 -581495093754.921387
eval 12 T 2 16 0 0 0 0 0 0 -4747.029428573 26 0 0 0 0 0 0 0 0 0
get 12 T 2 16 0 0 0 0 0 0 -4747.029428573 26 0 0 0 0 0 0 -582202555697.090820 76315.063461 -581533440656.805420
eval 12 T 4 16 0 0 1 0 0 0 -4843.586484060 17 0 0 0 0 0 0 0 0 0
get 12 T 4 16 0 0 1 0 0 0 -4843.586484060 17 0 0 0 0 0 0 -582202555697.090820 -39555.250324 -581519947930.356567
safe 13 I 0 0 0 0 0 0 0 0 0 5 8 0 0 0 0 0 0 0 0
safe 13 O 0 0 0 0 0 0 0 0 0 5 8 0 0 0 0 0 0 0 0
safe 13 S 0 0 0 0 0 0 0 0 0 5 8 0 0 0 0 0 0 0 0
safe 13 Z 0 0 0 0 0 0 0 0 0 5 8 0 0 0 0 0 0 0 0
safe 13 L 0 0 0 0 0 0 0 0 0 5 8 0 0 0 0 0 0 0 0
safe 13 J 0 0 0 0 0 0 0 0 0 5 8 0 0 0 0 0 0 0 0
safe 13 T 0 0 0 0 0 0 0 0 0 5 8 0 0 0 0 0 0 0 0
eval 13 I 0 16 0 0 0 0 1 0 -4693.150920301 8 0 0 0 0 0 0 0 0 0
get 13 I 0 16 0 0 0 0 1 0 -4693.150920301 8 0 0 0 0 0 1 -273983584108.671082 -39555.102879 -273322167769.772186
eval 13 I 1 16 0 0 1 0 1 0 -4719.247119751 8 0 0 0 0 0 0 0 0 0
get 13 I 1 16 0 0 1 0 1 0 -4719.247119751 8 0 0 0 0 0 1 -273983584108.671082 -39555.102879 -273318489826.925018
eval 13 I 2 16 0 0 2 0 1 0 -4662.473312604 8 0 0 0 0 0 0 0 0 0
get 13 I 2 16 0 0 2 0 1 0 -4662.473312604 8 0 0 0 0 0 1 -273983584108.671082 -39555.102879 -273326491406.553589
eval 13 I 3 16 0 0 3 0 1 0 -4641.475956800 8 0 0 0 0 0 0 0 0 0
get 13 I 3 16 0 0 3 0 1 0 -4641.475956800 8 0 0 0 0 0 1 -273983584108.671082 -39555.102879 -273329450729.221863
eval 13 I 4 16 0 0 4 0 1 0 -4649.015817526 8 0 0 0 0 0 0 0 0 0
get 13 I 4 16 0 0 4 0 1 0 -4649.015817526 8 0 0 0 0 0 1 -273983584108.671082 -39555.102879 -273328388077.287476
eval 13 I 5 16 0 0 0 1 1 0 -4702.707760040 8 0 0 0 0 0 0 0 0 0
get 13 I 5 16 0 0 0 1 1 0 -4702.707760040 8 0 0 0 1 0 1 -273983584108.671082 -39555.102879 -273320820849.105560
eval 13 O -1 16 0 0 1 1 1 0 -4883.306244252 24 0 0 0 0 0 0 0 0 0
get 13 O -1 16 0 0 1 1 1 0 -4883.306244252 24 0 0 0 1 0 1 0.000000 153250.764033 688409231.687085
eval 13 O 0 15 0 0 2 1 1 0 -4616.660269982 8 0 0 0 0 0 0 0 0 0
get 13 O 0 15 0 0 2 1 1 0 -4616.660269982 8 0 0 0 1 0 1 0.000000 -52740.137172 650622724.294603
eval 13 O 1 16 0 0 3 1 1 0 -4853.815433030 24 0 0 0 0 0 0 0 0 0
get 13 O 1 16 0 0 3 1 1 0 -4853.815433030 24 0 0 0 1 0 1 0.000000 179620.832619 684279229.545276
eval 13 O 2 16 0 0 4 1 1 0 -4787.187993852 24 0 0 0 0 0 0 0 0 0
get 13 O 2 16 0 0 4 1 1 0 -4787.187993852 24 0 0 0 1 0 1 0.000000 179620.832619 674888899.975683
eval 13 O 3 16 0 0 0 0 1 0 -4851.304556052 16 0 0 0 0 0 0 0 0 0
get 13 O 3 16 0 0 0 0 1 0 -4851.304556052 16 0 0 0 0 0 1 0.000000 76625.382017 683822356.433712
eval 13 O 4 16 0 0 1 0 1 0 -4825.278216500 16 0 0 0 0 0 0 0 0 0
get 13 O 4 16 0 0 1 0 1 0 -4825.278216500 16 0 0 0 0 0 1 0.000000 76625.382017 680154259.491993
eval 13 S 0 16 0 0 2 0 1 0 -5038.756106402 24 0 0 0 0 0 0 0 0 0
get 13 S 0 16 0 0 2 0 1 0 -5038.756106402 24 0 0 0 0 0 1 0.000000 153250.764033 710318004.636266
eval 13 S 1 15 0 0 3 0 1 0 -4523.587840982 8 0 0 0 0 0 0 0 0 0
