# game move t hold_before change_hold x y r type clear dead combo b2b next_hold rows
0 84 J S 1 1 5 3 0 0 0 1 1 J 3f7,3f7,3f7,3f7,3f7,302,200,200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
0 85 Z J 0 0 7 3 0 0 0 0 1 J 3f7,3f7,3f7,3f7,3f7,303,203,202,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
0 86 I J 0 2 3 3 0 4 0 0 1 J 3f7,303,203,202,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
0 87 S J 0 6 2 0 0 0 0 1 1 J 3f7,3c3,383,202,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
0 88 L J 0 1 4 3 0 0 0 0 1 J 3f7,3c3,387,206,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
0 89 O J 1 -1 5 1 0 0 0 0 1 O 3f7,3c3,387,207,7,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
0 90 Z O 0 5 3 3 0 0 0 0 1 O 3f7,3e3,3e7,247,7,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
0 91 J O 1 6 4 0 0 0 0 0 1 J 3f7,3e3,3e7,3c7,187,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
0 92 O J 1 0 7 2 0 0 0 0 1 O 3f7,3e3,3e7,3c7,187,7,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
0 93 S O 1 5 6 0 0 0 0 0 1 S 3f7,3e3,3e7,3c7,187,c7,c7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
0 94 I S 1 8 6 3 0 0 0 0 1 I 3f7,3e3,3e7,3c7,387,3c7,1c7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
0 95 L I 1 8 9 3 0 0 0 0 1 L 3f7,3e3,3e7,3c7,387,3c7,3c7,200,200,200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
0 96 T L 0 2 2 3 1 1 0 0 1 L 3ef,3ef,3c7,387,3c7,3c7,200,200,200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
0 97 O L 1 2 4 1 0 0 0 1 1 O 3ef,3ef,3df,38f,3cf,3c7,200,200,200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
0 98 Z O 1 6 7 0 0 0 0 0 1 Z 3ef,3ef,3df,38f,3cf,3c7,380,380,200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
0 99 I Z 1 1 8 3 0 0 0 0 1 I 3ef,3ef,3df,38f,3cf,3c7,382,386,204,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
0 100 T I 0 4 4 1 1 1 0 0 1 I 3ef,3ef,3ef,3ef,3c7,382,386,204,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
0 101 L I 1 3 3 3 0 4 0 1 1 L 3c7,382,386,204,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
0 102 S L 0 4 1 0 0 0 0 2 1 L 3f7,3e2,386,204,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
0 103 J L 0 -1 3 1 0 0 0 0 1 L 3f7,3e3,387,207,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
0 104 T L 0 2 2 2 1 2 0 0 1 L 387,207,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
0 105 O L 1 3 2 1 0 0 0 1 1 O 3b7,217,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
0 106 L O 0 2 2 3 0 0 0 0 1 O 3bf,21f,1c,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
0 107 Z O 0 8 3 3 0 0 0 0 1 O 3bf,31f,31c,200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
0 108 J O 0 0 4 3 0 0 0 0 1 O 3bf,31f,31f,202,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
0 109 I O 0 -1 6 3 0 0 0 0 1 O 3bf,31f,31f,203,3,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
0 110 S O 0 4 4 3 0 0 0 0 1 O 3bf,31f,33f,233,13,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
0 111 O O 0 1 4 0 0 0 0 0 1 O 3bf,31f,33f,23f,1f,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
0 112 I O 0 8 7 3 0 0 0 0 1 O 3bf,31f,33f,23f,21f,201,201,200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
0 113 J O 0 7 5 3 0 0 0 0 1 O 3bf,31f,33f,3bf,31f,301,201,200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
0 114 Z O 1 3 6 0 0 0 0 0 1 Z 3bf,31f,33f,3bf,31f,331,231,200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
0 115 L Z 0 1 6 0 0 0 0 0 1 Z 3bf,31f,33f,3bf,31f,33f,239,200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
0 116 T Z 0 5 5 2 1 2 0 0 1 Z 3bf,31f,33f,33f,239,200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
0 117 S Z 1 0 5 0 0 0 0 1 1 S 3bf,31f,33f,33f,23f,203,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
